id_pedido,data,hora_str,hora_int,mes,semana,dia_semana,turno,cidade_id,modalidade,canal,km,faixa_km,custo_por_km,sla_min,tempo_total_min,tempo_aceite_min,atraso_min,tempo_chegada_origem_min,tempo_espera_origem_min,tempo_deslocamento_min,status,cancelada_flag,insucesso_flag,motivo_cancelamento,otd_flag,valor_base_entregador,valor_dinamica,valor_entregador,evento_flag,evento_id,custo_operacional,valor_dinamica_empresa,valor_pago_empresa,margem_unitaria
P045743106,2026-01-01,13:09,13,2026-01,1,Qui,Tarde,11,Manual,App,2.36,0-3,3.6864406779661016,70,22.15,0.0,-47.85,0.2,0.0,21.95,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743175,2026-01-01,14:13,14,2026-01,1,Qui,Tarde,11,Manual,App,3.19,3-7,4.037617554858935,70,47.97,8.7,-22.03,0.73,4.72,33.82,Finalizada,0,0,,1,12.88,0,12.88,0,,12.88,0,14.38,0.11645962732919246
P045743234,2026-01-01,13:16,13,2026-01,1,Qui,Tarde,11,Manual,App,3.24,3-7,2.7962962962962963,70,30.68,0.0,-39.32,0.27,0.0,30.41,Finalizada,0,0,,1,9.06,0,9.06,0,,9.06,0,10.56,0.16556291390728473
P045743254,2026-01-01,13:17,13,2026-01,1,Qui,Tarde,11,Manual,App,1.2,0-3,7.25,70,9.78,0.0,-60.22,0.18,0.0,9.6,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743389,2025-10-01,13:24,13,2025-10,40,Qua,Tarde,11,Integrada,App,2.18,0-3,3.990825688073394,55,9.57,0.35,-45.43,1.48,0.0,7.74,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743414,2026-01-01,14:26,14,2026-01,1,Qui,Tarde,11,Integrada,Integrado,0.71,0-3,12.253521126760562,55,40.05,6.37,-14.950000000000003,17.7,0.0,15.98,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743432,2026-01-01,13:27,13,2026-01,1,Qui,Tarde,11,Manual,App,3.68,3-7,2.559782608695652,70,30.67,0.0,-39.33,0.0,0.0,30.67,Cancelada,1,0,Motivo 04,0,9.42,0,9.42,0,,9.42,0,10.92,0.15923566878980888
P045743458,2026-01-01,13:29,13,2026-01,1,Qui,Tarde,11,Integrada,,1.01,0-3,8.613861386138613,55,12.72,0.13,-42.28,6.02,0.0,6.57,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743461,2025-10-01,13:29,13,2025-10,40,Qua,Tarde,11,Econômica,Integrado,0.49,0-3,17.755102040816325,60,5.67,0.2,-54.33,0.32,0.0,5.15,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743476,2026-01-01,13:29,13,2026-01,1,Qui,Tarde,11,Econômica,App,3.86,3-7,3.523316062176166,60,7.77,0.0,-52.230000000000004,0.4,0.28,7.09,Finalizada,0,0,,1,13.6,0,13.6,0,,13.6,0,15.1,0.11029411764705888
P045743482,2025-10-01,13:30,13,2025-10,40,Qua,Tarde,11,Econômica,App,0.55,0-3,15.818181818181815,60,28.0,6.19,-32.0,0.17,0.0,21.64,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743500,2025-10-01,13:30,13,2025-10,40,Qua,Tarde,11,Expressa,Integrado,0.64,0-3,13.593749999999998,40,23.09,13.84,-16.91,3.98,0.0,5.27,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743582,2026-01-01,13:36,13,2026-01,1,Qui,Tarde,11,Econômica,Integrado,0.94,0-3,9.25531914893617,60,6.1,0.37,-53.9,0.23,0.0,5.5,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743584,2026-01-01,13:36,13,2026-01,1,Qui,Tarde,11,Expressa,App,1.34,0-3,6.492537313432835,40,4.15,0.13,-35.85,1.02,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743606,2026-01-01,15:36,15,2026-01,1,Qui,Tarde,11,Econômica,App,1.46,0-3,8.013698630136986,60,29.9,12.15,-30.1,5.13,0.0,12.62,Finalizada,0,0,,1,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P045743614,2026-01-01,15:37,15,2026-01,1,Qui,Tarde,11,Integrada,App,2.8,0-3,3.107142857142857,55,120.0,0.0,65.0,0.0,0.0,120.0,Cancelada,1,0,Motivo 05,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743636,2026-01-01,13:37,13,2026-01,1,Qui,Tarde,11,Econômica,Integrado,0.44,0-3,19.77272727272727,60,14.73,1.33,-45.269999999999996,10.4,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743682,2026-01-01,14:40,14,2026-01,1,Qui,Tarde,11,Manual,App,0.82,0-3,13.658536585365853,70,44.23,35.0,-25.770000000000003,4.12,0.67,4.44,Finalizada,0,0,,1,11.2,0,11.2,0,,11.2,0,12.7,0.1339285714285714
P045743691,2026-01-01,14:41,14,2026-01,1,Qui,Tarde,11,Econômica,App,1.41,0-3,6.170212765957447,60,9.98,0.22,-50.019999999999996,5.68,0.0,4.08,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743819,2025-10-01,14:49,14,2025-10,40,Qua,Tarde,11,Expressa,App,1.03,0-3,8.446601941747572,40,7.3,0.45,-32.7,3.88,0.0,2.97,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743820,2025-10-01,14:49,14,2025-10,40,Qua,Tarde,11,Econômica,,0.66,0-3,16.96969696969697,60,5.44,0.27,-54.56,1.5,0.0,3.67,Finalizada,0,0,,1,11.2,0,11.2,0,,11.2,0,12.7,0.1339285714285714
P045743869,2025-10-01,14:52,14,2025-10,40,Qua,Tarde,11,Integrada,,0.59,0-3,14.745762711864407,55,8.11,0.22,-46.89,4.92,0.0,2.97,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743917,2025-10-01,14:53,14,2025-10,40,Qua,Tarde,11,Manual,App,3.02,3-7,2.940397350993378,70,28.07,0.0,-41.93,1.07,0.0,27.0,Finalizada,0,0,,1,8.88,0,8.88,0,,8.88,0,10.38,0.16891891891891886
P045743938,2026-01-01,14:54,14,2026-01,1,Qui,Tarde,11,Econômica,App,2.54,0-3,3.4251968503937005,60,43.73,6.43,-16.270000000000003,20.52,0.0,16.78,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045743974,2026-01-01,14:56,14,2026-01,1,Qui,Tarde,11,Expressa,Integrado,2.01,0-3,4.328358208955224,40,49.02,33.32,9.020000000000003,1.77,0.0,13.93,Insucesso,0,1,,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045744017,2026-01-01,14:57,14,2026-01,1,Qui,Tarde,11,Econômica,App,1.21,0-3,7.190082644628099,60,4.65,0.08,-55.35,1.08,0.0,3.49,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045744024,2026-01-01,14:58,14,2026-01,1,Qui,Tarde,11,Manual,App,3.0,0-3,2.9600000000000004,70,23.4,0.0,-46.6,0.13,0.53,22.74,Finalizada,0,0,,1,8.88,0,8.88,0,,8.88,0,10.38,0.16891891891891886
P045744066,2025-10-01,14:00,14,2025-10,40,Qua,Tarde,11,Manual,App,1.24,0-3,7.82258064516129,70,34.45,0.0,-35.55,0.0,0.0,34.45,Cancelada,1,0,Motivo 05,0,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045744105,2026-01-01,15:01,15,2026-01,1,Qui,Tarde,11,Expressa,Integrado,8.62,7-12,2.0185614849187936,40,54.7,0.0,14.700000000000003,0.37,0.12,54.21,Finalizada,0,0,,0,17.4,0,17.4,0,,17.4,0,18.9,0.0862068965517242
P045744272,2025-10-01,17:08,17,2025-10,40,Qua,Tarde,11,Expressa,App,2.95,0-3,4.135593220338983,40,148.78,34.65,108.78,29.09,0.0,85.04,Finalizada,0,0,,0,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P045744282,2025-10-01,14:09,14,2025-10,40,Qua,Tarde,11,Expressa,Integrado,1.92,0-3,3.4895833333333335,40,46.36,34.65,6.359999999999999,0.1,0.0,11.61,Finalizada,0,0,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744342,2026-01-01,14:10,14,2026-01,1,Qui,Tarde,11,Econômica,Integrado,1.17,0-3,5.726495726495727,60,36.9,0.13,-23.1,27.63,0.0,9.14,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744425,2025-10-01,14:13,14,2025-10,40,Qua,Tarde,11,Manual,App,3.03,3-7,2.2706270627062706,70,26.6,0.0,-43.4,0.28,0.0,26.32,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P045744471,2026-01-01,14:16,14,2026-01,1,Qui,Tarde,11,Expressa,App,0.44,0-3,15.227272727272728,40,3.31,0.18,-36.69,0.13,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744528,2026-01-01,16:18,16,2026-01,1,Qui,Tarde,11,Integrada,Integrado,3.03,3-7,2.2706270627062706,55,119.85,35.0,64.85,40.0,0.0,44.85,Finalizada,0,0,,0,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P045744540,2025-10-01,14:19,14,2025-10,40,Qua,Tarde,11,Manual,App,2.45,0-3,2.7346938775510203,70,8.05,0.0,-61.95,0.15,0.0,7.9,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744619,2025-10-01,14:23,14,2025-10,40,Qua,Tarde,11,Expressa,App,0.72,0-3,9.305555555555555,40,10.42,0.74,-29.58,4.06,0.0,5.62,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744670,2026-01-01,14:26,14,2026-01,1,Qui,Tarde,11,Expressa,App,1.63,0-3,4.110429447852761,40,20.45,3.27,-19.55,11.43,0.0,5.75,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744698,2026-01-01,15:27,15,2026-01,1,Qui,Tarde,11,Manual,,9.05,7-12,1.3900552486187845,70,55.32,29.83,-14.68,5.48,0.0,20.01,Finalizada,0,0,,1,12.58,0,12.58,0,,12.58,0,14.08,0.11923688394276621
P045744703,2025-10-01,16:27,16,2025-10,40,Qua,Tarde,11,Integrada,,1.46,0-3,4.589041095890411,55,22.52,7.64,-32.480000000000004,0.56,0.0,14.32,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744707,2026-01-01,15:27,15,2026-01,1,Qui,Tarde,11,Manual,App,2.15,0-3,3.116279069767442,70,60.62,35.0,-9.380000000000003,3.87,2.78,18.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744752,2026-01-01,15:30,15,2026-01,1,Qui,Tarde,11,Econômica,,1.07,0-3,9.065420560747663,60,15.95,1.87,-44.05,10.17,0.0,3.91,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045744767,2025-10-01,15:30,15,2025-10,40,Qua,Tarde,11,Econômica,App,3.07,3-7,2.241042345276873,60,58.69,28.28,-1.3100000000000023,1.37,0.0,29.04,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P045744814,2025-10-01,15:33,15,2025-10,40,Qua,Tarde,11,Manual,App,2.81,0-3,2.3843416370106763,70,28.71,0.0,-41.29,0.35,5.66,22.7,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744929,2025-10-01,15:38,15,2025-10,40,Qua,Tarde,11,Manual,,1.98,0-3,3.383838383838384,70,30.64,0.0,-39.36,0.0,0.0,30.64,Cancelada,1,0,Motivo 05,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045744983,2026-01-01,15:41,15,2026-01,1,Qui,Tarde,11,Manual,App,1.3,0-3,7.461538461538461,70,22.97,12.13,-47.03,6.87,0.97,3.0,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045745043,2026-01-01,15:45,15,2026-01,1,Qui,Tarde,11,Manual,App,1.27,0-3,7.637795275590551,70,34.05,14.33,-35.95,2.6,0.22,16.9,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045745052,2026-01-01,15:45,15,2026-01,1,Qui,Tarde,11,Econômica,App,1.62,0-3,4.135802469135802,60,8.38,0.17,-51.62,0.37,0.0,7.84,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745100,2026-01-01,15:48,15,2026-01,1,Qui,Tarde,11,Econômica,Integrado,1.61,0-3,4.161490683229814,60,28.7,20.35,-31.3,0.42,0.0,7.93,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745122,2026-01-01,15:48,15,2026-01,1,Qui,Tarde,11,Manual,App,2.85,0-3,2.3508771929824563,70,25.52,0.0,-44.480000000000004,0.93,0.0,24.59,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745135,2025-10-01,15:49,15,2025-10,40,Qua,Tarde,11,Manual,App,2.98,0-3,2.248322147651007,70,29.14,0.0,-40.86,0.05,0.0,29.09,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745188,2026-01-01,15:52,15,2026-01,1,Qui,Tarde,11,Econômica,App,0.55,0-3,12.181818181818182,60,10.33,2.25,-49.67,5.08,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745202,2025-10-01,17:53,17,2025-10,40,Qua,Tarde,11,Manual,,2.26,0-3,3.849557522123894,70,131.69,34.65,61.69,5.66,1.91,89.47,Finalizada,0,0,,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045745272,2026-01-01,15:57,15,2026-01,1,Qui,Tarde,11,Econômica,App,2.39,0-3,2.803347280334728,60,10.62,4.52,-49.38,0.85,0.0,5.25,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745366,2025-10-01,15:04,15,2025-10,40,Qua,Tarde,11,Econômica,App,0.77,0-3,8.701298701298702,60,28.59,0.64,-31.41,24.13,0.0,3.82,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745430,2025-10-01,16:05,16,2025-10,40,Qua,Tarde,11,Econômica,App,6.59,3-7,1.8330804248861912,60,59.52,0.0,-0.4799999999999969,0.0,0.0,59.52,Cancelada,1,0,,0,12.08,0,12.08,0,,12.08,0,13.58,0.1241721854304636
P045745453,2026-01-01,15:06,15,2026-01,1,Qui,Tarde,11,Manual,App,3.3,3-7,2.139393939393939,70,16.23,0.0,-53.769999999999996,0.17,0.0,16.06,Finalizada,0,0,,1,7.06,0,7.06,0,,7.06,0,8.559999999999999,0.21246458923512734
P045745467,2026-01-01,16:06,16,2026-01,1,Qui,Tarde,11,Integrada,App,1.85,0-3,3.6216216216216215,55,79.3,35.0,24.299999999999997,7.73,0.0,36.57,Insucesso,0,1,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745525,2026-01-01,15:09,15,2026-01,1,Qui,Tarde,11,Expressa,App,1.61,0-3,4.161490683229814,40,16.98,12.17,-23.02,0.07,0.0,4.74,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745536,2026-01-01,16:09,16,2026-01,1,Qui,Tarde,11,Manual,App,1.33,0-3,7.293233082706766,70,13.42,2.83,-56.58,2.93,2.42,5.24,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045745585,2025-10-01,15:11,15,2025-10,40,Qua,Tarde,11,Manual,App,0.43,0-3,21.3953488372093,70,17.74,0.72,-52.260000000000005,12.84,1.21,2.97,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P045745620,2025-10-01,15:12,15,2025-10,40,Qua,Tarde,11,Econômica,App,0.99,0-3,6.767676767676768,60,11.42,5.99,-48.58,2.46,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745623,2025-10-01,15:13,15,2025-10,40,Qua,Tarde,11,Integrada,App,3.46,3-7,2.092485549132948,55,13.81,0.0,-41.19,0.0,0.0,13.81,Cancelada,1,0,,0,7.24,0,7.24,0,,7.24,0,8.74,0.20718232044198892
P045745653,2025-10-01,15:15,15,2025-10,40,Qua,Tarde,11,Expressa,App,0.72,0-3,9.305555555555555,40,8.27,0.97,-31.73,4.33,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745699,2025-10-01,15:17,15,2025-10,40,Qua,Tarde,11,Manual,App,0.3,0-3,30.666666666666664,70,3.17,0.12,-66.83,0.05,0.03,2.97,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P045745739,2025-10-01,15:19,15,2025-10,40,Qua,Tarde,11,Expressa,App,0.79,0-3,8.481012658227847,40,26.81,0.17,-13.190000000000001,0.4,23.27,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745745,2026-01-01,15:20,15,2026-01,1,Qui,Tarde,11,Integrada,Integrado,3.15,3-7,2.1841269841269844,55,14.63,4.3,-40.37,3.43,0.0,6.9,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P045745783,2025-10-01,16:22,16,2025-10,40,Qua,Tarde,11,Econômica,App,3.39,3-7,2.672566371681416,60,43.56,0.0,-16.439999999999998,0.0,0.0,43.56,Cancelada,1,0,,0,9.06,0,9.06,0,,9.06,0,10.56,0.16556291390728473
P045745784,2025-10-01,15:22,15,2025-10,40,Qua,Tarde,11,Econômica,App,1.5,0-3,4.466666666666667,60,10.15,0.77,-49.85,4.23,0.0,5.15,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745846,2026-01-01,15:26,15,2026-01,1,Qui,Tarde,11,Integrada,Integrado,1.65,0-3,4.0606060606060606,55,10.4,0.18,-44.6,4.98,0.0,5.24,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745881,2026-01-01,17:29,17,2026-01,1,Qui,Tarde,11,Manual,App,3.42,3-7,3.8713450292397664,70,59.55,15.12,-10.450000000000003,10.6,5.88,27.95,Finalizada,0,0,,1,13.24,0,13.24,0,,13.24,0,14.74,0.1132930513595165
P045745889,2026-01-01,16:30,16,2026-01,1,Qui,Tarde,11,Expressa,App,2.08,0-3,4.1826923076923075,40,37.83,0.0,-2.1700000000000017,0.0,0.0,37.83,Cancelada,1,0,,0,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045745916,2025-10-01,15:31,15,2025-10,40,Qua,Tarde,11,Manual,App,1.66,0-3,4.0361445783132535,70,16.33,0.0,-53.67,0.61,0.0,15.72,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745934,2025-10-01,16:33,16,2025-10,40,Qua,Tarde,11,Econômica,Integrado,1.57,0-3,4.267515923566879,60,32.89,0.79,-27.11,28.38,0.0,3.72,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745946,2026-01-01,15:33,15,2026-01,1,Qui,Tarde,11,Expressa,App,1.25,0-3,5.36,40,10.37,0.42,-29.630000000000003,6.17,0.0,3.78,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745949,2025-10-01,16:34,16,2025-10,40,Qua,Tarde,11,Manual,App,1.68,0-3,5.773809523809524,70,47.7,34.65,-22.299999999999997,5.15,4.93,2.97,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045745965,2025-10-01,15:34,15,2025-10,40,Qua,Tarde,11,Econômica,App,2.84,0-3,2.359154929577465,60,7.06,0.0,-52.94,0.0,0.0,7.06,Cancelada,1,0,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045745971,2026-01-01,15:35,15,2026-01,1,Qui,Tarde,11,Econômica,App,0.75,0-3,8.933333333333334,60,4.05,0.75,-55.95,0.3,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P045746012,2025-10-01,16:36,16,2025-10,40,Qua,Tarde,11,Manual,App,0.57,0-3,15.263157894736842,70,24.43,8.24,-45.57,3.59,1.76,10.84,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746051,2026-01-01,16:38,16,2026-01,1,Qui,Tarde,11,Econômica,App,3.21,3-7,2.822429906542056,60,33.35,9.57,-26.65,5.98,0.0,17.8,Finalizada,0,0,,1,9.06,0,9.06,0,,9.06,0,10.56,0.16556291390728473
P045746059,2025-10-01,16:38,16,2025-10,40,Qua,Tarde,11,Econômica,App,3.71,3-7,2.5390835579514826,60,34.83,20.05,-25.17,3.42,0.0,11.36,Finalizada,0,0,,1,9.42,0,9.42,0,,9.42,0,10.92,0.15923566878980888
P045746072,2025-10-01,15:39,15,2025-10,40,Qua,Tarde,11,Manual,App,1.58,0-3,6.139240506329113,70,18.87,0.0,-51.129999999999995,1.46,2.3,15.11,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P045746122,2026-01-01,17:41,17,2026-01,1,Qui,Tarde,11,Econômica,Integrado,3.18,3-7,2.7924528301886795,60,114.05,22.9,54.05,40.0,0.0,51.15,Finalizada,0,0,,0,8.88,0,8.88,0,,8.88,0,10.38,0.16891891891891886
P045746201,2025-10-01,16:46,16,2025-10,40,Qua,Tarde,11,Econômica,App,3.08,3-7,2.8831168831168834,60,31.12,7.77,-28.88,0.48,0.0,22.87,Finalizada,0,0,,1,8.88,0,8.88,0,,8.88,0,10.38,0.16891891891891886
P045746235,2025-10-01,16:48,16,2025-10,40,Qua,Tarde,11,Manual,App,1.68,0-3,6.964285714285714,70,45.71,34.65,-24.29,2.74,0.61,7.71,Finalizada,0,0,,1,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P045746301,2026-01-01,16:53,16,2026-01,1,Qui,Tarde,11,Manual,App,3.21,3-7,2.822429906542056,70,52.23,0.0,-17.770000000000003,4.68,0.0,47.55,Finalizada,0,0,,1,9.06,0,9.06,0,,9.06,0,10.56,0.16556291390728473
P045746392,2025-10-01,16:01,16,2025-10,40,Qua,Tarde,11,Manual,App,2.14,0-3,4.065420560747663,70,25.1,5.37,-44.9,10.86,4.26,4.61,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746424,2025-10-01,17:04,17,2025-10,40,Qua,Tarde,11,Manual,App,1.57,0-3,7.452229299363057,70,94.36,34.65,24.36,2.59,0.97,56.15,Insucesso,0,1,,0,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P045746451,2026-01-01,16:06,16,2026-01,1,Qui,Tarde,11,Integrada,App,0.3,0-3,29.0,55,46.02,0.88,-8.979999999999997,40.0,0.0,5.14,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746454,2025-10-01,17:06,17,2025-10,40,Qua,Tarde,11,Econômica,App,4.56,3-7,2.223684210526316,60,105.11,34.65,45.11,10.2,0.0,60.26,Insucesso,0,1,,0,10.14,0,10.14,0,,10.14,0,11.64,0.14792899408284033
P045746496,2025-10-01,16:08,16,2025-10,40,Qua,Tarde,11,Expressa,Integrado,0.41,0-3,21.21951219512195,40,4.64,0.2,-35.36,0.15,0.0,4.29,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746590,2026-01-01,16:10,16,2026-01,1,Qui,Tarde,11,Integrada,App,1.42,0-3,6.126760563380281,55,17.62,1.28,-37.379999999999995,8.33,0.0,8.01,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746591,2025-10-01,17:10,17,2025-10,40,Qua,Tarde,11,Econômica,App,2.17,0-3,4.009216589861751,60,50.12,16.7,-9.880000000000003,16.35,0.0,17.07,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746603,2025-10-01,17:10,17,2025-10,40,Qua,Tarde,11,Integrada,App,5.87,3-7,1.9420783645655877,55,69.54,34.65,14.540000000000006,3.66,0.0,31.23,Cancelada,1,0,Motivo 04,0,11.4,0,11.4,0,,11.4,0,12.9,0.13157894736842102
P045746604,2025-10-01,16:10,16,2025-10,40,Qua,Tarde,11,Econômica,Integrado,7.22,7-12,1.7354570637119113,60,29.5,14.87,-30.5,0.23,0.0,14.4,Finalizada,0,0,,1,12.53,0,12.53,0,,12.53,0,14.03,0.11971268954509173
P045746663,2025-10-01,16:12,16,2025-10,40,Qua,Tarde,11,Expressa,App,1.29,0-3,6.7441860465116275,40,14.63,3.3,-25.369999999999997,2.23,0.0,9.1,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746685,2025-10-01,16:13,16,2025-10,40,Qua,Tarde,11,Econômica,App,4.12,3-7,2.37378640776699,60,24.87,0.0,-35.129999999999995,0.0,0.0,24.87,Cancelada,1,0,,0,9.78,0,9.78,0,,9.78,0,11.28,0.15337423312883436
P045746705,2026-01-01,16:14,16,2026-01,1,Qui,Tarde,11,Econômica,App,1.29,0-3,6.7441860465116275,60,14.62,10.2,-45.38,0.98,0.0,3.44,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746737,2026-01-01,16:14,16,2026-01,1,Qui,Tarde,11,Integrada,App,1.65,0-3,5.2727272727272725,55,27.52,18.8,-27.48,2.98,0.0,5.74,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746738,2026-01-01,16:15,16,2026-01,1,Qui,Tarde,11,Manual,App,2.94,0-3,4.149659863945578,70,10.18,0.15,-59.82,0.1,3.85,6.08,Finalizada,0,0,,1,12.2,0,12.2,0,,12.2,0,13.7,0.12295081967213117
P045746777,2026-01-01,16:17,16,2026-01,1,Qui,Tarde,11,Manual,App,1.84,0-3,4.728260869565217,70,35.98,0.0,-34.02,0.28,0.0,35.7,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746785,2025-10-01,16:18,16,2025-10,40,Qua,Tarde,11,Manual,App,1.04,0-3,8.365384615384615,70,28.73,3.74,-41.269999999999996,5.03,1.75,18.21,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P045746797,2026-01-01,16:18,16,2026-01,1,Qui,Tarde,11,Expressa,App,0.92,0-3,9.456521739130434,40,9.99,1.52,-30.009999999999998,5.47,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
